cell,model,conversation,bleu,rouge_l,sbert_coherence,bert_f1,summary_chars,summary_tokens,scispacy_entity_recall,medcat_entity_recall
embed_clinicalbert,qwen3-32b,RES0023,0.011622501892086,0.1150772509323388,0.521987795829773,0.7824786305427551,4480,656,0.3551401869158878,0.4606741573033708
embed_clinicalbert,qwen3-32b,RES0024,0.0022390803339693,0.1294964028776978,0.4397453367710113,0.8031558990478516,5463,804,0.2735042735042735,0.375
embed_clinicalbert,qwen3-32b,RES0027,0.008704966328324,0.1160639192598822,0.4722757935523987,0.8061394095420837,5512,837,0.3624161073825503,0.4084507042253521
embed_clinicalbert,qwen3-32b,RES0029,0.0229803476636927,0.1342372881355932,0.5287699699401855,0.8050017356872559,3854,586,0.4130434782608695,0.3720930232558139
embed_clinicalbert,qwen3-32b,RES0036,0.0194062297099877,0.12137611132586,0.4190834760665893,0.7982405424118042,6740,983,0.4148148148148148,0.39568345323741
embed_clinicalbert,qwen3-32b,RES0058,0.0132881345413437,0.1361169102296451,0.6137985587120056,0.8046597838401794,4657,737,0.3972602739726027,0.4052287581699346
embed_clinicalbert,qwen3-32b,RES0060,0.0139886866907064,0.1181102362204724,0.4312618374824524,0.8095759749412537,6140,942,0.3988439306358382,0.436241610738255
embed_clinicalbert,qwen3-32b,RES0062,0.0098301593819688,0.1176470588235294,0.4878772795200348,0.8013713955879211,6568,983,0.3567567567567568,0.3444444444444444
embed_clinicalbert,qwen3-32b,RES0065,0.0089489566298171,0.122060470324748,0.516575813293457,0.8089016675949097,3830,577,0.3728813559322034,0.4519230769230769
embed_clinicalbert,qwen3-32b,RES0073,0.0130581698888285,0.131367292225201,0.5406919121742249,0.8067017197608948,5188,774,0.3412698412698413,0.3739130434782609
embed_clinicalbert,qwen3-32b,RES0111,0.0145333937454035,0.1300733496332518,0.527863621711731,0.7989612817764282,5872,885,0.4220183486238532,0.4356435643564356
embed_clinicalbert,qwen3-32b,RES0143,0.0103315574341974,0.1430685742476566,0.6671392917633057,0.8090342283248901,4883,735,0.4272727272727272,0.4607843137254901
embed_clinicalbert,qwen3-32b,RES0155,0.0135301383779044,0.1189189189189189,0.3914800882339477,0.7904858589172363,6312,915,0.3496503496503496,0.408
embed_clinicalbert,qwen3-32b,RES0168,0.0176604300673153,0.129260734838424,0.4828585088253021,0.8005475997924805,5427,819,0.423728813559322,0.3728813559322034
embed_clinicalbert,qwen3-32b,RES0178,0.0160127775969462,0.1491274457958752,0.7795954942703247,0.802441418170929,4409,656,0.4186046511627907,0.3467741935483871
embed_clinicalbert,qwen3-32b,RES0193,0.0094858407956828,0.1306487695749441,0.7219167351722717,0.8060751557350159,4386,660,0.4013605442176871,0.4100719424460431
embed_clinicalbert,qwen3-32b,RES0194,0.0151807418999231,0.1352226720647773,0.4163946211338043,0.7996262311935425,6186,932,0.3947368421052631,0.4090909090909091
embed_pubmedbert,gpt-oss-120b,CAR0001,0.0109214574782307,0.1419897244278374,0.5528948307037354,0.8010116815567017,6613,944,0.4260869565217391,0.4351851851851852
embed_pubmedbert,gpt-oss-120b,CAR0002,0.0175112943768167,0.1044362292051755,0.4569473564624786,0.8061085939407349,6926,987,0.4608695652173913,0.3942307692307692
