cell,model,conversation,scispacy_entity_recall,medcat_entity_recall
k1,medgemma-4b,RES0036,0.23703703703703705,0.2302158273381295
k1,medgemma-4b,RES0058,0.3356164383561644,0.3006535947712418
k1,medgemma-4b,RES0060,0.3988439306358382,0.436241610738255
k1,medgemma-4b,RES0062,0.34054054054054056,0.2722222222222222
k1,medgemma-4b,RES0065,0.4152542372881356,0.4519230769230769
k1,medgemma-4b,RES0073,0.23015873015873015,0.30434782608695654
k1,medgemma-4b,RES0111,0.46788990825688076,0.46534653465346537
k1,medgemma-4b,RES0143,0.44545454545454544,0.5098039215686274
k1,medgemma-4b,RES0155,0.3706293706293706,0.408
k1,medgemma-4b,RES0168,0.211864406779661,0.19491525423728814
k1,medgemma-4b,RES0178,0.3798449612403101,0.3467741935483871
k1,medgemma-4b,RES0193,0.35374149659863946,0.3669064748201439
k1,medgemma-4b,RES0194,0.17105263157894737,0.18181818181818182
k1,qwen3-32b,CAR0001,0.4434782608695652,0.39814814814814814
k1,qwen3-32b,CAR0002,0.40869565217391307,0.41346153846153844
k1,qwen3-32b,CAR0004,0.5057471264367817,0.449438202247191
k1,qwen3-32b,CAR0005,0.38095238095238093,0.3148148148148148
k1,qwen3-32b,DER0001,0.4,0.4108527131782946
k1,qwen3-32b,GAS0001,0.3829787234042553,0.4673913043478261
k1,qwen3-32b,GAS0002,0.422680412371134,0.4174757281553398
k1,qwen3-32b,GAS0003,0.40594059405940597,0.40425531914893614
k1,qwen3-32b,GAS0004,0.4274193548387097,0.4020618556701031
k1,qwen3-32b,GAS0005,0.41333333333333333,0.4064516129032258
k1,qwen3-32b,MSK0003,0.3652694610778443,0.4421768707482993
k1,qwen3-32b,MSK0014,0.41304347826086957,0.36363636363636365
k1,qwen3-32b,MSK0016,0.4095744680851064,0.39705882352941174
k1,qwen3-32b,MSK0019,0.46853146853146854,0.4696969696969697
k1,qwen3-32b,MSK0028,0.3409090909090909,0.42038216560509556
k1,qwen3-32b,MSK0031,0.5072463768115942,0.4573643410852713
k1,qwen3-32b,MSK0035,0.3772455089820359,0.42207792207792205
k1,qwen3-32b,MSK0037,0.296969696969697,0.3032258064516129
k1,qwen3-32b,MSK0038,0.367816091954023,0.389937106918239
k1,qwen3-32b,MSK0041,0.43646408839779005,0.4591194968553459
k1,qwen3-32b,RES0007,0.2469879518072289,0.27586206896551724
k1,qwen3-32b,RES0008,0.3333333333333333,0.28735632183908044
k1,qwen3-32b,RES0009,0.2748091603053435,0.2824427480916031
k1,qwen3-32b,RES0023,0.42990654205607476,0.43820224719101125
k1,qwen3-32b,RES0024,0.29914529914529914,0.3854166666666667
k1,qwen3-32b,RES0027,0.38926174496644295,0.4295774647887324
k1,qwen3-32b,RES0029,0.358695652173913,0.4186046511627907
k1,qwen3-32b,RES0036,0.37777777777777777,0.39568345323741005
k1,qwen3-32b,RES0058,0.3835616438356164,0.38562091503267976
k1,qwen3-32b,RES0060,0.3583815028901734,0.38926174496644295
k1,qwen3-32b,RES0062,0.33513513513513515,0.3055555555555556
k1,qwen3-32b,RES0065,0.423728813559322,0.49038461538461536
k1,qwen3-32b,RES0073,0.3968253968253968,0.40869565217391307
k1,qwen3-32b,RES0111,0.45871559633027525,0.49504950495049505
k1,qwen3-32b,RES0143,0.4090909090909091,0.4803921568627451
k1,qwen3-32b,RES0155,0.40559440559440557,0.424
k1,qwen3-32b,RES0168,0.4067796610169492,0.4067796610169492
k1,qwen3-32b,RES0178,0.4186046511627907,0.4032258064516129
k1,qwen3-32b,RES0193,0.3945578231292517,0.4028776978417266
k1,qwen3-32b,RES0194,0.3684210526315789,0.3939393939393939
k3,gpt-oss-120b,CAR0001,0.3391304347826087,0.4351851851851852
k3,gpt-oss-120b,CAR0002,0.4956521739130435,0.47115384615384615
k3,gpt-oss-120b,CAR0004,0.45977011494252873,0.43820224719101125
k3,gpt-oss-120b,CAR0005,0.34285714285714286,0.37037037037037035
k3,gpt-oss-120b,DER0001,0.4307692307692308,0.4418604651162791
k3,gpt-oss-120b,GAS0001,0.4574468085106383,0.4891304347826087
k3,gpt-oss-120b,GAS0002,0.4329896907216495,0.49514563106796117
k3,gpt-oss-120b,GAS0003,0.43564356435643564,0.4148936170212766
k3,gpt-oss-120b,GAS0004,0.3709677419354839,0.38144329896907214
k3,gpt-oss-120b,GAS0005,0.32666666666666666,0.33548387096774196
k3,gpt-oss-120b,MSK0003,0.38922155688622756,0.41496598639455784
k3,gpt-oss-120b,MSK0014,0.3967391304347826,0.45454545454545453
k3,gpt-oss-120b,MSK0016,0.35638297872340424,0.4215686274509804
k3,gpt-oss-120b,MSK0019,0.45454545454545453,0.44696969696969696
k3,gpt-oss-120b,MSK0028,0.38636363636363635,0.4012738853503185
k3,gpt-oss-120b,MSK0031,0.4927536231884058,0.4108527131782946
k3,gpt-oss-120b,MSK0035,0.3592814371257485,0.4025974025974026
k3,gpt-oss-120b,MSK0037,0.43636363636363634,0.432258064516129
k3,gpt-oss-120b,MSK0038,0.3850574712643678,0.44025157232704404
k3,gpt-oss-120b,MSK0041,0.40331491712707185,0.4968553459119497
k3,gpt-oss-120b,RES0007,0.3192771084337349,0.3724137931034483
k3,gpt-oss-120b,RES0008,0.3838383838383838,0.3333333333333333
k3,gpt-oss-120b,RES0009,0.3893129770992366,0.37404580152671757
k3,gpt-oss-120b,RES0023,0.4205607476635514,0.42696629213483145
k3,gpt-oss-120b,RES0024,0.4017094017094017,0.46875
k3,gpt-oss-120b,RES0027,0.37583892617449666,0.4225352112676056
k3,gpt-oss-120b,RES0029,0.3695652173913043,0.45348837209302323
k3,gpt-oss-120b,RES0036,0.4444444444444444,0.45323741007194246
k3,gpt-oss-120b,RES0058,0.3493150684931507,0.35947712418300654
k3,gpt-oss-120b,RES0060,0.3930635838150289,0.44966442953020136
k3,gpt-oss-120b,RES0062,0.42702702702702705,0.40555555555555556
k3,gpt-oss-120b,RES0065,0.4661016949152542,0.5288461538461539
k3,gpt-oss-120b,RES0073,0.48412698412698413,0.46956521739130436
k3,gpt-oss-120b,RES0111,0.46788990825688076,0.5247524752475248
k3,gpt-oss-120b,RES0143,0.4090909090909091,0.45098039215686275
k3,gpt-oss-120b,RES0155,0.4195804195804196,0.464
k3,gpt-oss-120b,RES0168,0.423728813559322,0.4745762711864407
k3,gpt-oss-120b,RES0178,0.43410852713178294,0.4596774193548387
k3,gpt-oss-120b,RES0193,0.46258503401360546,0.45323741007194246
k3,gpt-oss-120b,RES0194,0.39473684210526316,0.48484848484848486
k3,gpt-oss-20b,CAR0001,0.4,0.4444444444444444
k3,gpt-oss-20b,CAR0002,0.4,0.375
k3,gpt-oss-20b,CAR0004,0.4482758620689655,0.449438202247191
k3,gpt-oss-20b,CAR0005,0.3238095238095238,0.3055555555555556
k3,gpt-oss-20b,DER0001,0.4076923076923077,0.3875968992248062
k3,gpt-oss-20b,GAS0001,0.3723404255319149,0.3804347826086957
k3,gpt-oss-20b,GAS0002,0.422680412371134,0.4077669902912621
k3,gpt-oss-20b,GAS0003,0.37623762376237624,0.4148936170212766
k3,gpt-oss-20b,GAS0004,0.33064516129032256,0.3917525773195876
k3,gpt-oss-20b,GAS0005,0.34,0.3032258064516129
k3,gpt-oss-20b,MSK0003,0.32934131736526945,0.38095238095238093
k3,gpt-oss-20b,MSK0014,0.3532608695652174,0.32727272727272727
k3,gpt-oss-20b,MSK0016,0.3617021276595745,0.3382352941176471
k3,gpt-oss-20b,MSK0019,0.35664335664335667,0.36363636363636365
k3,gpt-oss-20b,MSK0028,0.3125,0.3375796178343949
k3,gpt-oss-20b,MSK0031,0.42028985507246375,0.4883720930232558
k3,gpt-oss-20b,MSK0035,0.32335329341317365,0.35064935064935066
k3,gpt-oss-20b,MSK0037,0.34545454545454546,0.4129032258064516
k3,gpt-oss-20b,MSK0038,0.2988505747126437,0.3522012578616352
k3,gpt-oss-20b,MSK0041,0.35359116022099446,0.42138364779874216
k3,gpt-oss-20b,RES0007,0.27710843373493976,0.36551724137931035
k3,gpt-oss-20b,RES0008,0.2828282828282828,0.367816091954023
k3,gpt-oss-20b,RES0009,0.3282442748091603,0.3435114503816794
k3,gpt-oss-20b,RES0023,0.37383177570093457,0.4044943820224719
k3,gpt-oss-20b,RES0024,0.3162393162393162,0.3854166666666667
k3,gpt-oss-20b,RES0027,0.3422818791946309,0.36619718309859156
k3,gpt-oss-20b,RES0029,0.45652173913043476,0.46511627906976744
k3,gpt-oss-20b,RES0036,0.37037037037037035,0.3669064748201439
k3,gpt-oss-20b,RES0058,0.363013698630137,0.33986928104575165
k3,gpt-oss-20b,RES0060,0.35260115606936415,0.3624161073825503
k3,gpt-oss-20b,RES0062,0.33513513513513515,0.36666666666666664
k3,gpt-oss-20b,RES0065,0.4152542372881356,0.5288461538461539
k3,gpt-oss-20b,RES0073,0.3492063492063492,0.3652173913043478
k3,gpt-oss-20b,RES0111,0.42201834862385323,0.48514851485148514
k3,gpt-oss-20b,RES0143,0.36363636363636365,0.4019607843137255
k3,gpt-oss-20b,RES0155,0.3986013986013986,0.424
k3,gpt-oss-20b,RES0168,0.3983050847457627,0.3559322033898305
k3,gpt-oss-20b,RES0178,0.4263565891472868,0.3951612903225806
k3,gpt-oss-20b,RES0193,0.3945578231292517,0.39568345323741005
k3,gpt-oss-20b,RES0194,0.34868421052631576,0.3939393939393939
k3,qwen3-32b,CAR0001,0.4434782608695652,0.3611111111111111
k3,qwen3-32b,CAR0002,0.33043478260869563,0.2980769230769231
k3,qwen3-32b,CAR0004,0.40229885057471265,0.47191011235955055
k3,qwen3-32b,CAR0005,0.38095238095238093,0.3425925925925926
k3,qwen3-32b,DER0001,0.4076923076923077,0.37209302325581395
k3,qwen3-32b,GAS0001,0.3829787234042553,0.4891304347826087
k3,qwen3-32b,GAS0002,0.422680412371134,0.4174757281553398
k3,qwen3-32b,GAS0003,0.39603960396039606,0.3617021276595745
k3,qwen3-32b,GAS0004,0.3387096774193548,0.3402061855670103
k3,qwen3-32b,GAS0005,0.3333333333333333,0.3548387096774194
k3,qwen3-32b,MSK0003,0.4431137724550898,0.46938775510204084
k3,qwen3-32b,MSK0014,0.358695652173913,0.37575757575757573
k3,qwen3-32b,MSK0016,0.34574468085106386,0.3627450980392157
k3,qwen3-32b,MSK0019,0.42657342657342656,0.44696969696969696
k3,qwen3-32b,MSK0028,0.3181818181818182,0.3503184713375796
k3,qwen3-32b,MSK0031,0.5,0.4418604651162791
k3,qwen3-32b,MSK0035,0.32934131736526945,0.34415584415584416
k3,qwen3-32b,MSK0037,0.37575757575757573,0.36129032258064514
k3,qwen3-32b,MSK0038,0.3850574712643678,0.389937106918239
k3,qwen3-32b,MSK0041,0.425414364640884,0.4716981132075472
k3,qwen3-32b,RES0007,0.27710843373493976,0.296551724137931
k3,qwen3-32b,RES0008,0.29292929292929293,0.28735632183908044
k3,qwen3-32b,RES0009,0.3053435114503817,0.2748091603053435
k3,qwen3-32b,RES0023,0.411214953271028,0.449438202247191
k3,qwen3-32b,RES0024,0.26495726495726496,0.34375
k3,qwen3-32b,RES0027,0.3422818791946309,0.3591549295774648
k3,qwen3-32b,RES0029,0.41304347826086957,0.4418604651162791
k3,qwen3-32b,RES0036,0.35555555555555557,0.31654676258992803
k3,qwen3-32b,RES0058,0.3904109589041096,0.3660130718954248
k3,qwen3-32b,RES0060,0.3815028901734104,0.4161073825503356
k3,qwen3-32b,RES0062,0.33513513513513515,0.3388888888888889
k3,qwen3-32b,RES0065,0.3050847457627119,0.4230769230769231
k3,qwen3-32b,RES0073,0.42063492063492064,0.41739130434782606
k3,qwen3-32b,RES0111,0.46788990825688076,0.46534653465346537
k3,qwen3-32b,RES0143,0.35454545454545455,0.47058823529411764
k3,qwen3-32b,RES0155,0.3706293706293706,0.4
k3,qwen3-32b,RES0168,0.3898305084745763,0.4491525423728814
k3,qwen3-32b,RES0178,0.5038759689922481,0.46774193548387094
k3,qwen3-32b,RES0193,0.3877551020408163,0.37410071942446044
k3,qwen3-32b,RES0194,0.375,0.3712121212121212
k5,gpt-oss-120b,CAR0001,0.34782608695652173,0.3611111111111111
k5,gpt-oss-120b,CAR0002,0.4956521739130435,0.40384615384615385
k5,gpt-oss-120b,CAR0004,0.45977011494252873,0.5056179775280899
k5,gpt-oss-120b,CAR0005,0.3238095238095238,0.4074074074074074
k5,gpt-oss-120b,DER0001,0.3923076923076923,0.4263565891472868
k5,gpt-oss-120b,GAS0001,0.425531914893617,0.5652173913043478
k5,gpt-oss-120b,GAS0002,0.3711340206185567,0.3786407766990291
k5,gpt-oss-120b,GAS0003,0.39603960396039606,0.39361702127659576
k5,gpt-oss-120b,GAS0004,0.4112903225806452,0.4639175257731959
k5,gpt-oss-120b,GAS0005,0.30666666666666664,0.32903225806451614
k5,gpt-oss-120b,MSK0003,0.38922155688622756,0.3877551020408163
k5,gpt-oss-120b,MSK0014,0.40217391304347827,0.42424242424242425
k5,gpt-oss-120b,MSK0016,0.35638297872340424,0.3872549019607843
k5,gpt-oss-120b,MSK0019,0.4825174825174825,0.5151515151515151
k5,gpt-oss-120b,MSK0028,0.4147727272727273,0.42038216560509556
k5,gpt-oss-120b,MSK0031,0.427536231884058,0.43410852713178294
k5,gpt-oss-120b,MSK0035,0.3473053892215569,0.42857142857142855
k5,gpt-oss-120b,MSK0037,0.45454545454545453,0.4129032258064516
k5,gpt-oss-120b,MSK0038,0.40804597701149425,0.49056603773584906
k5,gpt-oss-120b,MSK0041,0.4419889502762431,0.5094339622641509
k5,gpt-oss-120b,RES0007,0.3493975903614458,0.38620689655172413
k5,gpt-oss-120b,RES0008,0.41414141414141414,0.41379310344827586
k5,gpt-oss-120b,RES0009,0.31297709923664124,0.3511450381679389
k5,gpt-oss-120b,RES0023,0.4392523364485981,0.4606741573033708
k5,gpt-oss-120b,RES0024,0.37606837606837606,0.4375
k5,gpt-oss-120b,RES0027,0.348993288590604,0.3873239436619718
k5,gpt-oss-120b,RES0029,0.4673913043478261,0.5
k5,gpt-oss-120b,RES0036,0.3925925925925926,0.4460431654676259
k5,gpt-oss-120b,RES0058,0.3904109589041096,0.39869281045751637
k5,gpt-oss-120b,RES0060,0.3872832369942196,0.436241610738255
k5,gpt-oss-120b,RES0062,0.3567567567567568,0.38333333333333336
k5,gpt-oss-120b,RES0065,0.4830508474576271,0.5865384615384616
k5,gpt-oss-120b,RES0073,0.4126984126984127,0.391304347826087
k5,gpt-oss-120b,RES0111,0.44954128440366975,0.5247524752475248
k5,gpt-oss-120b,RES0143,0.4090909090909091,0.46078431372549017
k5,gpt-oss-120b,RES0155,0.43356643356643354,0.48
k5,gpt-oss-120b,RES0168,0.4406779661016949,0.5
k5,gpt-oss-120b,RES0178,0.5503875968992248,0.5
k5,gpt-oss-120b,RES0193,0.40816326530612246,0.4172661870503597
k5,gpt-oss-120b,RES0194,0.3881578947368421,0.45454545454545453
k5,gpt-oss-20b,CAR0001,0.3391304347826087,0.37962962962962965
k5,gpt-oss-20b,CAR0002,0.3391304347826087,0.34615384615384615
k5,gpt-oss-20b,CAR0004,0.47126436781609193,0.4606741573033708
k5,gpt-oss-20b,CAR0005,0.3238095238095238,0.32407407407407407
k5,gpt-oss-20b,DER0001,0.2846153846153846,0.32558139534883723
k5,gpt-oss-20b,GAS0001,0.43617021276595747,0.45652173913043476
k5,gpt-oss-20b,GAS0002,0.3711340206185567,0.4174757281553398
k5,gpt-oss-20b,GAS0003,0.36633663366336633,0.3829787234042553
k5,gpt-oss-20b,GAS0004,0.25806451612903225,0.29896907216494845
k5,gpt-oss-20b,GAS0005,0.30666666666666664,0.27741935483870966
k5,gpt-oss-20b,MSK0003,0.2874251497005988,0.36054421768707484
k5,gpt-oss-20b,MSK0014,0.3804347826086957,0.3878787878787879
k5,gpt-oss-20b,MSK0016,0.39361702127659576,0.4019607843137255
k5,gpt-oss-20b,MSK0019,0.3916083916083916,0.42424242424242425
k5,gpt-oss-20b,MSK0028,0.3352272727272727,0.43312101910828027
k5,gpt-oss-20b,MSK0031,0.45652173913043476,0.4108527131782946
k5,gpt-oss-20b,MSK0035,0.3652694610778443,0.38961038961038963
k5,gpt-oss-20b,MSK0037,0.3575757575757576,0.3935483870967742
k5,gpt-oss-20b,MSK0038,0.3390804597701149,0.4025157232704403
k5,gpt-oss-20b,MSK0041,0.39226519337016574,0.4339622641509434
k5,gpt-oss-20b,RES0007,0.24096385542168675,0.27586206896551724
k5,gpt-oss-20b,RES0008,0.31313131313131315,0.3448275862068966
k5,gpt-oss-20b,RES0009,0.3435114503816794,0.32061068702290074
k5,gpt-oss-20b,RES0023,0.40186915887850466,0.42696629213483145
k5,gpt-oss-20b,RES0024,0.3504273504273504,0.3645833333333333
k5,gpt-oss-20b,RES0027,0.35570469798657717,0.4014084507042254
k5,gpt-oss-20b,RES0029,0.4891304347826087,0.5116279069767442
k5,gpt-oss-20b,RES0036,0.3851851851851852,0.381294964028777
k5,gpt-oss-20b,RES0058,0.363013698630137,0.39215686274509803
k5,gpt-oss-20b,RES0060,0.4161849710982659,0.42953020134228187
k5,gpt-oss-20b,RES0062,0.40540540540540543,0.4388888888888889
k5,gpt-oss-20b,RES0065,0.3983050847457627,0.4326923076923077
k5,gpt-oss-20b,RES0073,0.38095238095238093,0.391304347826087
k5,gpt-oss-20b,RES0111,0.44036697247706424,0.49504950495049505
k5,gpt-oss-20b,RES0143,0.33636363636363636,0.4215686274509804
k5,gpt-oss-20b,RES0155,0.38461538461538464,0.424
k5,gpt-oss-20b,RES0168,0.3898305084745763,0.4152542372881356
k5,gpt-oss-20b,RES0178,0.3178294573643411,0.31451612903225806
k5,gpt-oss-20b,RES0193,0.36054421768707484,0.39568345323741005
k5,gpt-oss-20b,RES0194,0.3684210526315789,0.3939393939393939
k5,qwen3-32b,CAR0001,0.3739130434782609,0.3333333333333333
k5,qwen3-32b,CAR0002,0.391304347826087,0.3942307692307692
k5,qwen3-32b,CAR0004,0.41379310344827586,0.47191011235955055
k5,qwen3-32b,CAR0005,0.4095238095238095,0.3888888888888889
k5,qwen3-32b,DER0001,0.3153846153846154,0.37209302325581395
k5,qwen3-32b,GAS0001,0.32978723404255317,0.40217391304347827
k5,qwen3-32b,GAS0002,0.5154639175257731,0.4368932038834951
k5,qwen3-32b,GAS0003,0.39603960396039606,0.3829787234042553
k5,qwen3-32b,GAS0004,0.3225806451612903,0.3402061855670103
k5,qwen3-32b,GAS0005,0.37333333333333335,0.3870967741935484
k5,qwen3-32b,MSK0003,0.4251497005988024,0.4421768707482993
k5,qwen3-32b,MSK0014,0.3967391304347826,0.3939393939393939
k5,qwen3-32b,MSK0016,0.4148936170212766,0.37254901960784315
k5,qwen3-32b,MSK0019,0.46853146853146854,0.5075757575757576
k5,qwen3-32b,MSK0028,0.3465909090909091,0.3503184713375796
k5,qwen3-32b,MSK0031,0.463768115942029,0.4418604651162791
k5,qwen3-32b,MSK0035,0.3712574850299401,0.4025974025974026
k5,qwen3-32b,MSK0037,0.2606060606060606,0.27741935483870966
k5,qwen3-32b,MSK0038,0.3735632183908046,0.37735849056603776
k5,qwen3-32b,MSK0041,0.46408839779005523,0.5157232704402516
k5,qwen3-32b,RES0007,0.25903614457831325,0.25517241379310346
k5,qwen3-32b,RES0008,0.3838383838383838,0.3333333333333333
k5,qwen3-32b,RES0009,0.26717557251908397,0.2824427480916031
k5,qwen3-32b,RES0023,0.32710280373831774,0.43820224719101125
k5,qwen3-32b,RES0024,0.28205128205128205,0.34375
k5,qwen3-32b,RES0027,0.37583892617449666,0.39436619718309857
k5,qwen3-32b,RES0029,0.33695652173913043,0.3372093023255814
k5,qwen3-32b,RES0036,0.34814814814814815,0.3597122302158273
k5,qwen3-32b,RES0058,0.3698630136986301,0.37254901960784315
k5,qwen3-32b,RES0060,0.37572254335260113,0.3959731543624161
k5,qwen3-32b,RES0062,0.2972972972972973,0.31666666666666665
k5,qwen3-32b,RES0065,0.423728813559322,0.46153846153846156
k5,qwen3-32b,RES0073,0.4126984126984127,0.45217391304347826
k5,qwen3-32b,RES0111,0.43119266055045874,0.49504950495049505
k5,qwen3-32b,RES0143,0.43636363636363634,0.5
k5,qwen3-32b,RES0155,0.42657342657342656,0.44
k5,qwen3-32b,RES0168,0.3813559322033898,0.3474576271186441
k5,qwen3-32b,RES0178,0.43410852713178294,0.41935483870967744
k5,qwen3-32b,RES0193,0.4489795918367347,0.4172661870503597
k5,qwen3-32b,RES0194,0.35526315789473684,0.3787878787878788
norag,gpt-oss-120b,CAR0001,0.3739130434782609,0.42592592592592593
norag,gpt-oss-120b,CAR0002,0.41739130434782606,0.40384615384615385
norag,gpt-oss-120b,CAR0004,0.45977011494252873,0.4943820224719101
norag,gpt-oss-120b,CAR0005,0.37142857142857144,0.3425925925925926
norag,gpt-oss-120b,DER0001,0.36153846153846153,0.4186046511627907
norag,gpt-oss-120b,GAS0001,0.3829787234042553,0.4673913043478261
norag,gpt-oss-120b,GAS0002,0.422680412371134,0.44660194174757284
norag,gpt-oss-120b,GAS0003,0.4158415841584158,0.35106382978723405
norag,gpt-oss-120b,GAS0004,0.3225806451612903,0.422680412371134
norag,gpt-oss-120b,GAS0005,0.3466666666666667,0.32903225806451614
norag,gpt-oss-120b,MSK0003,0.3473053892215569,0.3673469387755102
norag,gpt-oss-120b,MSK0014,0.358695652173913,0.4
norag,gpt-oss-120b,MSK0016,0.3723404255319149,0.37745098039215685
norag,gpt-oss-120b,MSK0019,0.3706293706293706,0.38636363636363635
norag,gpt-oss-120b,MSK0028,0.3465909090909091,0.3885350318471338
norag,gpt-oss-120b,MSK0031,0.45652173913043476,0.43410852713178294
norag,gpt-oss-120b,MSK0035,0.38922155688622756,0.3961038961038961
norag,gpt-oss-120b,MSK0037,0.4909090909090909,0.4645161290322581
norag,gpt-oss-120b,MSK0038,0.41379310344827586,0.49056603773584906
norag,gpt-oss-120b,MSK0041,0.430939226519337,0.48427672955974843
norag,gpt-oss-120b,RES0007,0.3373493975903614,0.3586206896551724
norag,gpt-oss-120b,RES0008,0.3939393939393939,0.39080459770114945
norag,gpt-oss-120b,RES0009,0.3816793893129771,0.4198473282442748
norag,gpt-oss-120b,RES0023,0.4392523364485981,0.4943820224719101
norag,gpt-oss-120b,RES0024,0.39316239316239315,0.4270833333333333
norag,gpt-oss-120b,RES0027,0.3691275167785235,0.4084507042253521
norag,gpt-oss-120b,RES0029,0.42391304347826086,0.5348837209302325
norag,gpt-oss-120b,RES0036,0.37037037037037035,0.38848920863309355
norag,gpt-oss-120b,RES0058,0.3904109589041096,0.39869281045751637
norag,gpt-oss-120b,RES0060,0.41040462427745666,0.4563758389261745
norag,gpt-oss-120b,RES0062,0.32432432432432434,0.3388888888888889
norag,gpt-oss-120b,RES0065,0.3898305084745763,0.4230769230769231
norag,gpt-oss-120b,RES0073,0.46825396825396826,0.4782608695652174
norag,gpt-oss-120b,RES0111,0.44036697247706424,0.5643564356435643
norag,gpt-oss-120b,RES0143,0.4,0.37254901960784315
norag,gpt-oss-120b,RES0155,0.4405594405594406,0.448
norag,gpt-oss-120b,RES0168,0.5,0.4830508474576271
norag,gpt-oss-120b,RES0178,0.49612403100775193,0.4838709677419355
norag,gpt-oss-120b,RES0193,0.3945578231292517,0.4172661870503597
norag,gpt-oss-120b,RES0194,0.40131578947368424,0.4318181818181818
norag,gpt-oss-20b,CAR0001,0.4260869565217391,0.4074074074074074
norag,gpt-oss-20b,CAR0002,0.3739130434782609,0.38461538461538464
norag,gpt-oss-20b,CAR0004,0.42528735632183906,0.449438202247191
norag,gpt-oss-20b,CAR0005,0.3523809523809524,0.3425925925925926
norag,gpt-oss-20b,DER0001,0.3384615384615385,0.40310077519379844
norag,gpt-oss-20b,GAS0001,0.4574468085106383,0.5108695652173914
norag,gpt-oss-20b,GAS0002,0.30927835051546393,0.34951456310679613
norag,gpt-oss-20b,GAS0003,0.297029702970297,0.2978723404255319
norag,gpt-oss-20b,GAS0004,0.2661290322580645,0.30927835051546393
norag,gpt-oss-20b,GAS0005,0.32,0.2903225806451613
norag,gpt-oss-20b,MSK0003,0.3473053892215569,0.3401360544217687
norag,gpt-oss-20b,MSK0014,0.3641304347826087,0.3939393939393939
norag,gpt-oss-20b,MSK0016,0.39361702127659576,0.4117647058823529
norag,gpt-oss-20b,MSK0019,0.3706293706293706,0.3939393939393939
norag,gpt-oss-20b,MSK0028,0.3693181818181818,0.3885350318471338
norag,gpt-oss-20b,MSK0031,0.39855072463768115,0.4108527131782946
norag,gpt-oss-20b,MSK0035,0.31736526946107785,0.34415584415584416
norag,gpt-oss-20b,MSK0037,0.3939393939393939,0.45161290322580644
norag,gpt-oss-20b,MSK0038,0.3103448275862069,0.39622641509433965
norag,gpt-oss-20b,MSK0041,0.3867403314917127,0.4339622641509434
norag,gpt-oss-20b,RES0007,0.29518072289156627,0.31724137931034485
norag,gpt-oss-20b,RES0008,0.3333333333333333,0.3448275862068966
norag,gpt-oss-20b,RES0009,0.3511450381679389,0.33587786259541985
norag,gpt-oss-20b,RES0023,0.37383177570093457,0.43820224719101125
norag,gpt-oss-20b,RES0024,0.2905982905982906,0.3645833333333333
norag,gpt-oss-20b,RES0027,0.37583892617449666,0.352112676056338
norag,gpt-oss-20b,RES0029,0.42391304347826086,0.4186046511627907
norag,gpt-oss-20b,RES0036,0.4148148148148148,0.4316546762589928
norag,gpt-oss-20b,RES0058,0.3287671232876712,0.3464052287581699
norag,gpt-oss-20b,RES0060,0.3468208092485549,0.3691275167785235
norag,gpt-oss-20b,RES0062,0.33513513513513515,0.3611111111111111
norag,gpt-oss-20b,RES0065,0.3813559322033898,0.5096153846153846
norag,gpt-oss-20b,RES0073,0.36507936507936506,0.43478260869565216
norag,gpt-oss-20b,RES0111,0.44036697247706424,0.5148514851485149
norag,gpt-oss-20b,RES0143,0.3090909090909091,0.3333333333333333
norag,gpt-oss-20b,RES0155,0.40559440559440557,0.416
norag,gpt-oss-20b,RES0168,0.4491525423728814,0.4830508474576271
norag,gpt-oss-20b,RES0178,0.31007751937984496,0.3064516129032258
norag,gpt-oss-20b,RES0193,0.3741496598639456,0.41007194244604317
norag,gpt-oss-20b,RES0194,0.3815789473684211,0.4090909090909091
norag,medgemma-4b,CAR0001,0.40869565217391307,0.42592592592592593
norag,medgemma-4b,CAR0002,0.4,0.47115384615384615
norag,medgemma-4b,CAR0004,0.3218390804597701,0.2808988764044944
norag,medgemma-4b,CAR0005,0.3904761904761905,0.32407407407407407
norag,medgemma-4b,DER0001,0.27692307692307694,0.29457364341085274
norag,medgemma-4b,GAS0001,0.19148936170212766,0.2391304347826087
norag,medgemma-4b,GAS0002,0.4020618556701031,0.32038834951456313
norag,medgemma-4b,GAS0003,0.36633663366336633,0.2978723404255319
norag,medgemma-4b,GAS0004,0.20967741935483872,0.17525773195876287
norag,medgemma-4b,GAS0005,0.44666666666666666,0.3741935483870968
norag,medgemma-4b,MSK0003,0.23952095808383234,0.2108843537414966
norag,medgemma-4b,MSK0014,0.3858695652173913,0.30303030303030304
norag,medgemma-4b,MSK0016,0.28191489361702127,0.24509803921568626
norag,medgemma-4b,MSK0019,0.46853146853146854,0.4696969696969697
norag,medgemma-4b,MSK0028,0.23295454545454544,0.2356687898089172
norag,medgemma-4b,MSK0031,0.2753623188405797,0.2868217054263566
norag,medgemma-4b,MSK0035,0.38323353293413176,0.3961038961038961
norag,medgemma-4b,MSK0038,0.20689655172413793,0.2641509433962264
norag,medgemma-4b,MSK0041,0.27071823204419887,0.27672955974842767
norag,medgemma-4b,RES0007,0.25903614457831325,0.2620689655172414
norag,medgemma-4b,RES0008,0.25252525252525254,0.26436781609195403
norag,medgemma-4b,RES0009,0.2748091603053435,0.22137404580152673
norag,medgemma-4b,RES0023,0.1308411214953271,0.1797752808988764
